"sid" "first.saccade.latency" "type"
"57548" 0.248950004577637 "data"
"57548" 0.282202005386353 "data"
"57548" 0.205446004867554 "data"
"57548" 0.250524044036865 "data"
"57548" 0.273171901702881 "data"
"57548" 0.282624006271362 "data"
"57548" 0.245036125183105 "data"
"57548" 0.323302984237671 "data"
"57548" 0.276071071624756 "data"
"57548" 0.246954917907715 "data"
"57548" 0.244209051132202 "data"
"57548" 0.205631017684937 "data"
"57548" 0.349720001220703 "data"
"57548" 0.25346302986145 "data"
"57548" 0.296996831893921 "data"
"57548" 0.5002601146698 "data"
"57548" 0.271148920059204 "data"
"57548" 0.258423089981079 "data"
"57548" 0.210283994674683 "data"
"57548" 0.272294998168945 "data"
"57548" 0.310863971710205 "data"
"57548" 0.237905979156494 "data"
"57548" 0.238664865493774 "data"
"57548" 0.271090984344482 "data"
"57548" 0.309648036956787 "data"
"57548" 0.337280035018921 "data"
"57548" 0.205896139144897 "data"
"57548" 0.227733135223389 "data"
"57548" 0.271260023117065 "data"
"57548" 0.248074054718018 "data"
"57548" 0.322604894638062 "data"
"57548" 0.304005146026611 "data"
"57548" 0.240062952041626 "data"
"57548" 0.251842975616455 "data"
"57548" 0.249040842056274 "data"
"57548" 0.256297826766968 "data"
"57548" 0.264917135238647 "data"
"57548" 0.309342861175537 "data"
"57548" 0.258074045181274 "data"
"57548" 0.24919319152832 "data"
"57548" 0.240959167480469 "data"
"57548" 0.250427007675171 "data"
"57548" 0.342065811157227 "data"
"57548" 0.23801589012146 "data"
"57548" 0.249743938446045 "data"
"57548" 0.29560399055481 "data"
"57548" 0.26133394241333 "data"
"57548" 0.338862180709839 "data"
"57548" 0.30693793296814 "data"
"57548" 0.314785957336426 "data"
"57548" 0.43889307975769 "data"
"57548" 0.299484014511108 "data"
"57548" 0.438176870346069 "data"
"57548" 0.271974086761475 "data"
"57548" 0.512578964233398 "data"
"57548" 0.277859926223755 "data"
"57548" 0.311452150344849 "data"
"57548" 0.250798940658569 "data"
"57548" 0.282970905303955 "data"
"57548" 0.292891025543213 "data"
"57548" 0.243348121643066 "data"
"57548" 0.295515060424805 "data"
"57548" 0.26195216178894 "data"
"57548" 0.321171045303345 "data"
"57548" 0.328023910522461 "data"
"57548" 0.241910934448242 "data"
"57548" 0.250676870346069 "data"
"57548" 0.238751888275146 "data"
"57548" 0.251737833023071 "data"
"57548" 0.253211975097656 "data"
"57548" 0.213191986083984 "data"
"57548" 0.295534133911133 "data"
"57548" 0.211745023727417 "data"
"57548" 0.251708030700684 "data"
"57548" 0.248748064041138 "data"
"57548" 0.23848819732666 "data"
"57548" 0.271210908889771 "data"
"57548" 0.272897958755493 "data"
"57548" 0.305953025817871 "data"
"57548" 0.345168828964233 "data"
"57548" 0.313300132751465 "data"
"57548" 0.244645118713379 "data"
"57548" 0.257005929946899 "data"
"57548" 0.320466995239258 "data"
"57548" 0.271667003631592 "data"
"57548" 0.370849847793579 "data"
"57548" 0.253737926483154 "data"
"57548" 0.250252962112427 "data"
"57548" 0.317134857177734 "data"
"57548" 0.282289981842041 "data"
"57548" 0.304615020751953 "data"
"57548" 0.274697065353394 "data"
"57548" 0.251724004745483 "data"
"57548" 0.328824996948242 "data"
"57548" 0.315253019332886 "data"
"57548" 0.512939929962158 "data"
"57548" 0.264151096343994 "data"
"57548" 0.209591150283813 "data"
"57548" 0.286478042602539 "data"
"57548" 0.182836055755615 "data"
"57548" 0.296087026596069 "data"
"57548" 0.254685163497925 "data"
"57548" 0.248791933059692 "data"
"57548" 0.251034021377563 "data"
"57548" 0.289110898971558 "data"
"57548" 0.227819204330444 "data"
"57548" 0.245218992233276 "data"
"57548" 0.215796947479248 "data"
"57548" 0.248738050460815 "data"
"57548" 0.249343156814575 "data"
"57548" 0.26278281211853 "data"
"57548" 0.316614866256714 "data"
"57548" 0.306511878967285 "data"
"57548" 0.253015995025635 "data"
"57548" 0.222749948501587 "data"
"57548" 0.375337839126587 "data"
"57548" 0.272969961166382 "data"
"57548" 0.238878965377808 "data"
"57548" 0.273761034011841 "data"
"57548" 0.371173858642578 "data"
"57548" 0.105839967727661 "data"
"57548" 0.602363109588623 "data"
"57548" 0.263171911239624 "data"
"57548" 0.276692152023315 "data"
"57548" 0.306930065155029 "data"
"57548" 0.238683938980103 "data"
"57548" 0.250694990158081 "data"
"57548" 0.265745162963867 "data"
"57548" 0.257907152175903 "data"
"57548" 0.220753908157349 "data"
"57548" 0.251227855682373 "data"
"57548" 0.240806102752686 "data"
"57548" 0.271500110626221 "data"
"57548" 0.337722063064575 "data"
"57548" 0.217993021011353 "data"
"57548" 0.231489896774292 "data"
"57548" 0.263647079467773 "data"
"57548" 0.337197065353394 "data"
"57548" 0.294593095779419 "data"
"57548" 0.255646944046021 "data"
"57548" 0.321311950683594 "data"
"57548" 0.208913087844849 "data"
"57548" 0.310133934020996 "data"
"57548" 0.276348829269409 "data"
"57548" 0.272424936294556 "data"
"57548" 0.246361017227173 "data"
"57548" 0.15195894241333 "data"
"57548" 0.250010967254639 "data"
"57548" 0.245763063430786 "data"
"57548" 0.271754026412964 "data"
"57548" 0.519263029098511 "data"
"57548" 0.281850099563599 "data"
"57548" 0.243016004562378 "data"
"57548" 0.450744867324829 "data"
"57548" 0.242543935775757 "data"
"57548" 0.272747993469238 "data"
"57548" 0.657547950744629 "data"
"57548" 0.246017932891846 "data"
"57548" 0.271956920623779 "data"
"57548" 0.258105993270874 "data"
"57548" 0.243698835372925 "data"
"57548" 0.281797885894775 "data"
"57548" 0.247349977493286 "data"
"57548" 0.253873109817505 "data"
"57548" 0.261837959289551 "data"
"57548" 0.261388063430786 "data"
"57548" 0.242048025131226 "data"
"57548" 0.22745418548584 "data"
"6de95" 0.181173086166382 "data"
"6de95" 0.559209823608398 "data"
"6de95" 0.469008922576904 "data"
"6de95" 0.226465940475464 "data"
"6de95" 0.247896909713745 "data"
"6de95" 0.282372951507568 "data"
"6de95" 0.29079008102417 "data"
"6de95" 0.238332033157349 "data"
"6de95" 0.227221965789795 "data"
"6de95" 0.288655996322632 "data"
"6de95" 0.217463970184326 "data"
"6de95" 0.243180990219116 "data"
"6de95" 0.253766059875488 "data"
"6de95" 0.2290198802948 "data"
"6de95" 0.358512878417969 "data"
"6de95" 0.339224815368652 "data"
"6de95" 0.215512990951538 "data"
"6de95" 0.271828889846802 "data"
"6de95" 0.243161916732788 "data"
"6de95" 0.309181928634644 "data"
"6de95" 0.239232063293457 "data"
"6de95" 0.239427089691162 "data"
"6de95" 0.253890991210938 "data"
"6de95" 0.261053085327148 "data"
"6de95" 0.357415914535522 "data"
"6de95" 0.240660905838013 "data"
"6de95" 0.250144004821777 "data"
"6de95" 0.23848295211792 "data"
"6de95" 0.250336170196533 "data"
"6de95" 0.212172031402588 "data"
"6de95" 0.208822965621948 "data"
"6de95" 0.22142481803894 "data"
"6de95" 0.325605154037476 "data"
"6de95" 0.271826982498169 "data"
"6de95" 0.211814880371094 "data"
"6de95" 0.24032187461853 "data"
"6de95" 0.259021043777466 "data"
"6de95" 0.22514796257019 "data"
"6de95" 0.240109920501709 "data"
"6de95" 0.251337051391602 "data"
"6de95" 0.24073600769043 "data"
"6de95" 0.257254123687744 "data"
"6de95" 0.225308179855347 "data"
"6de95" 0.250813007354736 "data"
"6de95" 0.30942702293396 "data"
"6de95" 0.211771965026855 "data"
"6de95" 0.342083930969238 "data"
"6de95" 0.238354921340942 "data"
"6de95" 0.305740833282471 "data"
"6de95" 0.271301031112671 "data"
"6de95" 0.224997043609619 "data"
"6de95" 0.260242938995361 "data"
"6de95" 0.270457983016968 "data"
"6de95" 0.245438098907471 "data"
"6de95" 0.270671844482422 "data"
"6de95" 0.449340105056763 "data"
"6de95" 0.363898992538452 "data"
"6de95" 0.283521175384521 "data"
"6de95" 0.273416042327881 "data"
"6de95" 0.26010799407959 "data"
"6de95" 0.23953104019165 "data"
"6de95" 0.244245052337646 "data"
"6de95" 0.238653182983398 "data"
"6de95" 0.242471933364868 "data"
"6de95" 0.270928144454956 "data"
"6de95" 0.238762140274048 "data"
"6de95" 0.231934785842896 "data"
"6de95" 0.304054975509644 "data"
"6de95" 0.753274917602539 "data"
"6de95" 0.242522954940796 "data"
"6de95" 0.237051963806152 "data"
"6de95" 0.230833053588867 "data"
"6de95" 0.243070125579834 "data"
"6de95" 0.264263868331909 "data"
"6de95" 0.239145994186401 "data"
"6de95" 0.282785892486572 "data"
"6de95" 0.256483793258667 "data"
"6de95" 0.254525899887085 "data"
"6de95" 0.256556034088135 "data"
"6de95" 0.249729156494141 "data"
"6de95" 0.279692888259888 "data"
"6de95" 0.288434982299805 "data"
"6de95" 0.349921941757202 "data"
"6de95" 0.217721939086914 "data"
"6de95" 0.218456029891968 "data"
"6de95" 0.23068904876709 "data"
"6de95" 0.230889797210693 "data"
"6de95" 0.22170090675354 "data"
"6de95" 0.271384954452515 "data"
"6de95" 0.2602219581604 "data"
"6de95" 0.230020999908447 "data"
"6de95" 0.221697092056274 "data"
"6de95" 0.277398824691772 "data"
"6de95" 0.259081125259399 "data"
"6de95" 0.204566955566406 "data"
"6de95" 0.225020885467529 "data"
"6de95" 0.278114080429077 "data"
"6de95" 0.246482849121094 "data"
"6de95" 0.239617109298706 "data"
"6de95" 0.230362892150879 "data"
"6de95" 0.249995946884155 "data"
"6de95" 0.276125907897949 "data"
"6de95" 0.276165962219238 "data"
"6de95" 0.271516084671021 "data"
"6de95" 0.22706413269043 "data"
"6de95" 0.227735042572021 "data"
"6de95" 0.325533866882324 "data"
"6de95" 0.238960981369019 "data"
"6de95" 0.226683855056763 "data"
"6de95" 0.229626893997192 "data"
"6de95" 0.314872980117798 "data"
"6de95" 0.238507986068726 "data"
"6de95" 0.242280006408691 "data"
"6de95" 0.272102117538452 "data"
"6de95" 0.278802156448364 "data"
"6de95" 0.238544940948486 "data"
"6de95" 0.279543161392212 "data"
"6de95" 0.311152935028076 "data"
"6de95" 0.238013982772827 "data"
"6de95" 0.229869842529297 "data"
"6de95" 0.255328893661499 "data"
"6de95" 0.253099918365479 "data"
"6de95" 0.250277996063232 "data"
"6de95" 0.241973161697388 "data"
"6de95" 0.238439083099365 "data"
"6de95" 0.239819049835205 "data"
"6de95" 0.305377960205078 "data"
"6de95" 0.24402379989624 "data"
"6de95" 0.217285871505737 "data"
"6de95" 0.239373922348022 "data"
"6de95" 0.241419076919556 "data"
"6de95" 0.253062963485718 "data"
"6de95" 0.289567947387695 "data"
"6de95" 0.238259077072144 "data"
"6de95" 0.258626937866211 "data"
"6de95" 0.247108936309814 "data"
"6de95" 0.305299997329712 "data"
"6de95" 0.226169109344482 "data"
"6de95" 0.240346908569336 "data"
"6de95" 0.248287916183472 "data"
"6de95" 0.239455938339233 "data"
"6de95" 0.121101856231689 "data"
"6de95" 0.279917001724243 "data"
"6de95" 0.224494934082031 "data"
"6de95" 0.248233795166016 "data"
"6de95" 0.238618135452271 "data"
"6de95" 0.250485897064209 "data"
"6de95" 0.23921012878418 "data"
"6de95" 0.23806095123291 "data"
"6de95" 0.238389015197754 "data"
"6de95" 0.279424905776978 "data"
"6de95" 0.254908084869385 "data"
"6de95" 0.251769065856934 "data"
"6de95" 0.255348920822144 "data"
"6de95" 0.315114974975586 "data"
"6de95" 0.218400955200195 "data"
"6de95" 0.210998058319092 "data"
"6de95" 0.226724147796631 "data"
"6de95" 0.228599071502686 "data"
"6de95" 0.237286806106567 "data"
"6de95" 0.276021957397461 "data"
"6de95" 0.255043029785156 "data"
"6de95" 0.248439073562622 "data"
"6de95" 0.23061990737915 "data"
"6de95" 0.346966028213501 "data"
"6de95" 0.230056047439575 "data"
"6de95" 0.563732147216797 "data"
"6de95" 0.246690034866333 "data"
"6de95" 0.283620119094849 "data"
"6de95" 0.0148530006408691 "data"
"6de95" 0.254599094390869 "data"
"6de95" 0.239350080490112 "data"
"6de95" 0.216983079910278 "data"
"6de95" 0.238014936447144 "data"
"6de95" 0.237744092941284 "data"
"6de95" 0.230551958084106 "data"
"6de95" 0.223785877227783 "data"
"6de95" 0.224240064620972 "data"
"6de95" 0.253500938415527 "data"
"6de95" 0.287385940551758 "data"
"6de95" 0.238415956497192 "data"
"6de95" 0.229666948318481 "data"
"6de95" 0.238157987594604 "data"
"6de95" 0.272515058517456 "data"
"6de95" 0.181828022003174 "data"
"6de95" 0.239048957824707 "data"
"6de95" 0.242839097976685 "data"
"6de95" 0.55887508392334 "data"
"6de95" 0.249855041503906 "data"
"6de95" 0.316653966903687 "data"
"6de95" 0.246472835540771 "data"
"6de95" 0.219708919525146 "data"
"6de95" 0.766387939453125 "data"
"6de95" 0.215090036392212 "data"
"6de95" 0.292517900466919 "data"
"6de95" 0.222522020339966 "data"
"6de95" 0.239022970199585 "data"
"6de95" 0.261051177978516 "data"
"6de95" 0.238346099853516 "data"
"6de95" 0.222676992416382 "data"
"6de95" 0.226296186447144 "data"
"6de95" 0.22658109664917 "data"
"6de95" 0.271423101425171 "data"
"6de95" 0.242799997329712 "data"
"6de95" 0.22533392906189 "data"
"6de95" 0.217412948608398 "data"
"6de95" 0.222763061523438 "data"
"6de95" 0.295294046401978 "data"
"6de95" 0.21393895149231 "data"
"6de95" 0.254869937896729 "data"
"6de95" 0.282685041427612 "data"
"6de95" 0.222165107727051 "data"
"6de95" 0.213160991668701 "data"
"6de95" 0.204683065414429 "data"
"6de95" 0.22550892829895 "data"
"6de95" 0.227196216583252 "data"
"6de95" 0.226237058639526 "data"
"6de95" 0.227290153503418 "data"
"6de95" 0.238829851150513 "data"
"6de95" 0.26025390625 "data"
"6de95" 0.248496770858765 "data"
"6de95" 0.239109992980957 "data"
"6de95" 0.209635019302368 "data"
"6de95" 0.243647813796997 "data"
"6de95" 0.213818073272705 "data"
"6de95" 0.271217107772827 "data"
"6de95" 0.317827939987183 "data"
"6de95" 0.258238077163696 "data"
"6de95" 0.297562122344971 "data"
"6de95" 0.149425029754639 "data"
"6de95" 0.249444961547852 "data"
"6de95" 0.238048076629639 "data"
"6de95" 0.242698907852173 "data"
"6de95" 0.215085983276367 "data"
"6de95" 0.224341154098511 "data"
"6de95" 0.252847909927368 "data"
"6de95" 0.286302089691162 "data"
"6de95" 0.221163988113403 "data"
"6de95" 0.212193012237549 "data"
"6de95" 0.223586082458496 "data"
"6de95" 0.217972993850708 "data"
"6de95" 0.23838996887207 "data"
"6de95" 0.240720987319946 "data"
"6de95" 0.243881940841675 "data"
"6de95" 0.214129209518433 "data"
"6de95" 0.226913928985596 "data"
"6de95" 0.279229164123535 "data"
"6de95" 0.22524094581604 "data"
"6de95" 0.270756959915161 "data"
"6de95" 0.228539943695068 "data"
"6de95" 0.229686975479126 "data"
"6de95" 0.249084949493408 "data"
"6de95" 0.248847007751465 "data"
"6de95" 0.238309860229492 "data"
"6de95" 0.238420009613037 "data"
"6de95" 0.188062906265259 "data"
"6de95" 0.222246885299683 "data"
"6de95" 0.329323053359985 "data"
"6de95" 0.294430017471313 "data"
"6de95" 0.306754112243652 "data"
"6de95" 0.253561973571777 "data"
"6de95" 0.309168100357056 "data"
"6de95" 0.232668161392212 "data"
"6de95" 0.237939834594727 "data"
"6de95" 0.251370906829834 "data"
"6de95" 0.295608043670654 "data"
"6de95" 0.237845182418823 "data"
"6de95" 0.250741958618164 "data"
"6de95" 0.237982034683228 "data"
"6de95" 0.238284826278687 "data"
"6de95" 0.22012186050415 "data"
"6de95" 0.226008892059326 "data"
"6de95" 0.244127988815308 "data"
"6de95" 0.227027893066406 "data"
"6de95" 0.228547811508179 "data"
"6de95" 0.22148609161377 "data"
"6de95" 0.212604999542236 "data"
"6de95" 0.223642826080322 "data"
"6de95" 0.243178129196167 "data"
"6de95" 0.321774005889893 "data"
"6de95" 0.289324998855591 "data"
"6de95" 0.227380990982056 "data"
"6de95" 0.283689022064209 "data"
"6de95" 0.270503044128418 "data"
"6de95" 0.339006900787354 "data"
"6de95" 0.216168880462646 "data"
"6de95" 0.239068031311035 "data"
"6de95" 0.264268159866333 "data"
"6de95" 0.224371910095215 "data"
"6de95" 0.287067890167236 "data"
"6de95" 0.210211992263794 "data"
"6de95" 0.23996901512146 "data"
"6de95" 0.246063947677612 "data"
"6de95" 0.220902919769287 "data"
"6de95" 0.250247001647949 "data"
"6de95" 0.293087005615234 "data"
"6de95" 0.149780035018921 "data"
"6de95" 0.226416110992432 "data"
"6de95" 0.208302974700928 "data"
"6de95" 0.157213926315308 "data"
"6de95" 0.315624952316284 "data"
"6de95" 0.163949966430664 "data"
"6de95" 0.238178968429565 "data"
"6de95" 0.21035099029541 "data"
"6de95" 0.230771064758301 "data"
"6de95" 0.23911190032959 "data"
"6de95" 0.19321084022522 "data"
"6de95" 0.218179941177368 "data"
"6de95" 0.23887300491333 "data"
"6de95" 0.248875856399536 "data"
"6de95" 0.238801002502441 "data"
"6de95" 0.218880891799927 "data"
"6de95" 0.224404811859131 "data"
"6de95" 0.212440967559814 "data"
"6de95" 0.212409973144531 "data"
"6de95" 0.382706880569458 "data"
"6de95" 0.193963050842285 "data"
"6de95" 0.249499082565308 "data"
"6de95" 0.276892900466919 "data"
"6de95" 0.317753076553345 "data"
"6de95" 0.253154993057251 "data"
"6de95" 0.152644157409668 "data"
"6de95" 0.489305973052979 "data"
"6de95" 0.239223957061768 "data"
"7a44c" 0.274363994598389 "data"
"7a44c" 0.263022899627686 "data"
"7a44c" 0.245759010314941 "data"
"7a44c" 0.243982791900635 "data"
"7a44c" 0.240144014358521 "data"
"7a44c" 0.2325119972229 "data"
"7a44c" 0.220843076705933 "data"
"7a44c" 0.248301029205322 "data"
"7a44c" 0.231456995010376 "data"
"7a44c" 0.225960969924927 "data"
"7a44c" 0.220294952392578 "data"
"7a44c" 0.206974983215332 "data"
"7a44c" 0.228844165802002 "data"
"7a44c" 0.253715038299561 "data"
"7a44c" 0.24620795249939 "data"
"7a44c" 0.205275058746338 "data"
"7a44c" 0.240559101104736 "data"
"7a44c" 0.205491065979004 "data"
"7a44c" 0.240578889846802 "data"
"7a44c" 0.271739959716797 "data"
"7a44c" 0.205584049224854 "data"
"7a44c" 0.207106113433838 "data"
"7a44c" 0.244610786437988 "data"
"7a44c" 0.19864821434021 "data"
"7a44c" 0.23914098739624 "data"
"7a44c" 0.218036890029907 "data"
"7a44c" 0.237868070602417 "data"
"7a44c" 0.241274833679199 "data"
"7a44c" 0.271806955337524 "data"
"7a44c" 0.244767904281616 "data"
"7a44c" 0.313637971878052 "data"
"7a44c" 0.238629817962646 "data"
"7a44c" 0.455716848373413 "data"
"7a44c" 0.23908519744873 "data"
"7a44c" 0.231451034545898 "data"
"7a44c" 0.244723081588745 "data"
"7a44c" 0.249438047409058 "data"
"7a44c" 0.209893941879272 "data"
"7a44c" 0.222147941589355 "data"
"7a44c" 0.231353044509888 "data"
"7a44c" 0.227933883666992 "data"
"7a44c" 0.271759986877441 "data"
"7a44c" 0.23816704750061 "data"
"7a44c" 0.209848880767822 "data"
"7a44c" 0.24070405960083 "data"
"7a44c" 0.272516965866089 "data"
"7a44c" 0.24220609664917 "data"
"7a44c" 0.257037878036499 "data"
"7a44c" 0.205477952957153 "data"
"7a44c" 0.256525039672852 "data"
"7a44c" 0.253607988357544 "data"
"7a44c" 0.211398124694824 "data"
"7a44c" 0.171940088272095 "data"
"7a44c" 0.239500999450684 "data"
"7a44c" 0.190086126327515 "data"
"7a44c" 0.249079942703247 "data"
"7a44c" 0.229923009872437 "data"
"7a44c" 0.249047040939331 "data"
"7a44c" 0.221902132034302 "data"
"7a44c" 0.217281103134155 "data"
"7a44c" 0.228187084197998 "data"
"7a44c" 0.216408014297485 "data"
"7a44c" 0.239236116409302 "data"
"7a44c" 0.228960037231445 "data"
"7a44c" 0.239408016204834 "data"
"7a44c" 0.240504026412964 "data"
"7a44c" 0.227557897567749 "data"
"7a44c" 0.174589157104492 "data"
"7a44c" 0.2376389503479 "data"
"7a44c" 0.214290857315063 "data"
"7a44c" 0.224050998687744 "data"
"7a44c" 0.210678815841675 "data"
"7a44c" 0.275760889053345 "data"
"7a44c" 0.214920043945312 "data"
"7a44c" 0.239561080932617 "data"
"7a44c" 0.0982520580291748 "data"
"7a44c" 0.211250066757202 "data"
"7a44c" 0.195036172866821 "data"
"7a44c" 0.208330154418945 "data"
"7a44c" 0.213910102844238 "data"
"7a44c" 0.227935075759888 "data"
"7a44c" 0.197425127029419 "data"
"7a44c" 0.20959997177124 "data"
"7a44c" 0.218394994735718 "data"
"7a44c" 0.184015989303589 "data"
"7a44c" 0.228248119354248 "data"
"7a44c" 0.218807935714722 "data"
"7a44c" 0.238909006118774 "data"
"7a44c" 0.248223066329956 "data"
"7a44c" 0.2085120677948 "data"
"7a44c" 0.213715076446533 "data"
"7a44c" 0.221901178359985 "data"
"7a44c" 0.22211217880249 "data"
"7a44c" 0.219559907913208 "data"
"7a44c" 0.224963903427124 "data"
"7a44c" 0.240069150924683 "data"
"7a44c" 0.253709077835083 "data"
"7a44c" 0.285242080688477 "data"
"7a44c" 0.22332501411438 "data"
"7a44c" 0.223139047622681 "data"
"7a44c" 0.222872972488403 "data"
"7a44c" 0.237866163253784 "data"
"7a44c" 0.224101066589355 "data"
"7a44c" 0.187583923339844 "data"
"7a44c" 0.229582786560059 "data"
"7a44c" 0.207073926925659 "data"
"7a44c" 0.216163873672485 "data"
"7a44c" 0.278480052947998 "data"
"7a44c" 0.205696105957031 "data"
"7a44c" 0.237987041473389 "data"
"7a44c" 0.210479974746704 "data"
"7a44c" 0.239864110946655 "data"
"7a44c" 0.213567018508911 "data"
"7a44c" 0.223045825958252 "data"
"7a44c" 0.226590156555176 "data"
"7a44c" 0.189429044723511 "data"
"7a44c" 0.271339893341064 "data"
"7a44c" 0.211009979248047 "data"
"7a44c" 0.221991062164307 "data"
"7a44c" 0.238352060317993 "data"
"7a44c" 0.221555948257446 "data"
"7a44c" 0.271169900894165 "data"
"7a44c" 0.216230869293213 "data"
"7a44c" 0.261764049530029 "data"
"7a44c" 0.204914093017578 "data"
"7a44c" 0.221837043762207 "data"
"7a44c" 0.262176990509033 "data"
"7a44c" 0.240768909454346 "data"
"7a44c" 0.210002899169922 "data"
"7a44c" 0.217674016952515 "data"
"7a44c" 0.228163957595825 "data"
"7a44c" 0.215974092483521 "data"
"7a44c" 0.224054098129272 "data"
"7a44c" 0.221583127975464 "data"
"7a44c" 0.162386894226074 "data"
"7a44c" 0.221407175064087 "data"
"7a44c" 0.220030069351196 "data"
"7a44c" 0.210062980651855 "data"
"7a44c" 0.240791082382202 "data"
"7a44c" 0.230052947998047 "data"
"7a44c" 0.23269510269165 "data"
"7a44c" 0.210484981536865 "data"
"7a44c" 0.180659055709839 "data"
"7a44c" 0.240818023681641 "data"
"7a44c" 0.210251092910767 "data"
"7a44c" 0.21655011177063 "data"
"7a44c" 0.213315010070801 "data"
"7a44c" 0.227993965148926 "data"
"7a44c" 0.218754053115845 "data"
"7a44c" 0.222914218902588 "data"
"7a44c" 0.220768928527832 "data"
"7a44c" 0.208614110946655 "data"
"7a44c" 0.238216161727905 "data"
"7a44c" 0.227157115936279 "data"
"7a44c" 0.204807996749878 "data"
"7a44c" 0.209060192108154 "data"
"7a44c" 0.172482013702393 "data"
"7a44c" 0.238380908966064 "data"
"7a44c" 0.220499038696289 "data"
"7a44c" 0.219799041748047 "data"
"7a44c" 0.239495992660522 "data"
"7a44c" 0.221014976501465 "data"
"7a44c" 0.237594127655029 "data"
"7a44c" 0.214976072311401 "data"
"7a44c" 0.239326000213623 "data"
"7a44c" 0.221856832504272 "data"
"7a44c" 0.223778963088989 "data"
"7a44c" 0.237779140472412 "data"
"7a44c" 0.227907180786133 "data"
"7a44c" 0.215106010437012 "data"
"7a44c" 0.220659017562866 "data"
"7a44c" 0.228170871734619 "data"
"7a44c" 0.205745220184326 "data"
"7a44c" 0.210048913955688 "data"
"7a44c" 0.22447395324707 "data"
"7a44c" 0.283878087997437 "data"
"7a44c" 0.309033870697021 "data"
"7a44c" 0.239392042160034 "data"
"7a44c" 0.243674039840698 "data"
"7a44c" 0.222830057144165 "data"
"7a44c" 0.239379167556763 "data"
"7a44c" 0.215775966644287 "data"
"7a44c" 0.21301007270813 "data"
"7a44c" 0.243303060531616 "data"
"7a44c" 0.214584112167358 "data"
"7a44c" 0.238306999206543 "data"
"7a44c" 0.20785117149353 "data"
"7a44c" 0.229099988937378 "data"
"7a44c" 0.221553087234497 "data"
"7a44c" 0.21929407119751 "data"
"7a44c" 0.219633102416992 "data"
"7a44c" 0.218793153762817 "data"
"7a44c" 0.185281991958618 "data"
"7a44c" 0.225590944290161 "data"
"7a44c" 0.186634063720703 "data"
"7a44c" 0.279083013534546 "data"
"7a44c" 0.208228826522827 "data"
"7a44c" 0.20792293548584 "data"
"7a44c" 0.238677024841309 "data"
"7a44c" 0.250391006469727 "data"
"7a44c" 0.274488925933838 "data"
"7a44c" 0.216785907745361 "data"
"7a44c" 0.238702058792114 "data"
"7a44c" 0.210805892944336 "data"
"7a44c" 0.228935956954956 "data"
"7a44c" 0.236908912658691 "data"
"7a44c" 0.215764045715332 "data"
"7a44c" 0.244163990020752 "data"
"7a44c" 0.237943172454834 "data"
"7a44c" 0.171905040740967 "data"
"7a44c" 0.221641063690186 "data"
"7a44c" 0.238373041152954 "data"
"7a44c" 0.238319873809814 "data"
"7a44c" 0.211606979370117 "data"
"7a44c" 0.245897054672241 "data"
"7a44c" 0.225126981735229 "data"
"7a44c" 0.220031976699829 "data"
"7a44c" 0.220463991165161 "data"
"7a44c" 0.207993030548096 "data"
"7a44c" 0.248992919921875 "data"
"7a44c" 0.171815872192383 "data"
"7a44c" 0.208719968795776 "data"
"7a44c" 0.206949949264526 "data"
"7a44c" 0.204466104507446 "data"
"7a44c" 0.229233026504517 "data"
"7a44c" 0.220021963119507 "data"
"7a44c" 0.212151050567627 "data"
"7a44c" 0.205043077468872 "data"
"7a44c" 0.2308509349823 "data"
"7a44c" 0.205599069595337 "data"
"7a44c" 0.247784852981567 "data"
"7a44c" 0.226618051528931 "data"
"7a44c" 0.238126039505005 "data"
"7a44c" 0.163901090621948 "data"
"7a44c" 0.2083740234375 "data"
"7a44c" 0.239193916320801 "data"
"7a44c" 0.223780870437622 "data"
"7a44c" 0.238204956054688 "data"
"7a44c" 0.162245035171509 "data"
"7a44c" 0.212277889251709 "data"
"7a44c" 0.238529920578003 "data"
"7a44c" 0.214702844619751 "data"
"7a44c" 0.18358588218689 "data"
"7a44c" 0.205842971801758 "data"
"7a44c" 0.121855020523071 "data"
"7a44c" 0.213201999664307 "data"
"7a44c" 0.21047306060791 "data"
"7a44c" 0.226254940032959 "data"
"7a44c" 0.389482975006104 "data"
"7a44c" 0.215764045715332 "data"
"7a44c" 0.172226905822754 "data"
"7a44c" 0.222840070724487 "data"
"7a44c" 0.223299980163574 "data"
"7a44c" 0.216618061065674 "data"
"7a44c" 0.212178945541382 "data"
"7a44c" 0.227450847625732 "data"
"7a44c" 0.217910051345825 "data"
"7a44c" 0.206840038299561 "data"
"7a44c" 0.219547986984253 "data"
"7a44c" 0.210777997970581 "data"
"7a44c" 0.224649906158447 "data"
"7a44c" 0.205003023147583 "data"
"7a44c" 0.205657958984375 "data"
"8b747" 0.304640054702759 "data"
"8b747" 0.272763967514038 "data"
"8b747" 0.342435121536255 "data"
"8b747" 0.33794093132019 "data"
"8b747" 0.337676048278809 "data"
"8b747" 0.753396034240723 "data"
"8b747" 0.348603963851929 "data"
"8b747" 0.283022880554199 "data"
"8b747" 0.261924982070923 "data"
"8b747" 0.284489870071411 "data"
"8b747" 0.292970180511475 "data"
"8b747" 0.270874977111816 "data"
"8b747" 0.263427019119263 "data"
"8b747" 0.223544120788574 "data"
"8b747" 0.3438720703125 "data"
"8b747" 0.338610887527466 "data"
