"sid" "alpha" "timer_states" "timer_mean" "labile_mean" "attn_mean" "gap_timer_rate" "cue_timer_rate" "lat_mean_anti" "amp_mean_anti" "rsp_mean_anti" "class"
"b422c" 1 80 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.0920000001788139 0.779999971389771 1 1
"b422c" 0.75 80 0.300000011920929 0.159999996423721 0.0500000007450581 1.25 1.5 0.0939999967813492 0.929000020027161 0.879999995231628 1
"b422c" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.75 0.0879999995231628 0.779999971389771 1 1
"b422c" 0.75 80 0.300000011920929 0.140000000596046 0.100000001490116 0.75 1.25 0.0930000022053719 0.929000020027161 0.512000024318695 1
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.5 0.75 0.0879999995231628 0.779999971389771 1 3
"b422c" 0.75 40 0.300000011920929 0.180000007152557 0.0500000007450581 0.25 1.75 0.0729999989271164 0.929000020027161 0.811999976634979 3
"b422c" 1 80 0.275000005960464 0.180000007152557 0.0500000007450581 1.5 1.75 0.0939999967813492 0.779999971389771 1 1
"b422c" 0.75 100 0.200000002980232 0.140000000596046 0.100000001490116 0.5 0.75 0.0860000029206276 0.929000020027161 0.448000013828278 1
"b422c" 1 80 0.300000011920929 0.140000000596046 0.0500000007450581 1.75 1.25 0.0930000022053719 0.779999971389771 1 1
"b422c" 0.75 40 0.25 0.119999997317791 0.100000001490116 0.25 1 0.0979999974370003 0.929000020027161 0.667999982833862 3
"b422c" 0.75 80 0.25 0.0799999982118607 0.150000005960464 1.75 0.75 0.0810000002384186 0.929000020027161 0.568000018596649 1
"b422c" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.5 0.0839999988675117 0.779999971389771 1 1
"b422c" 0.75 80 0.224999994039536 0.180000007152557 0.0500000007450581 0.25 1.25 0.0939999967813492 0.922999978065491 0.779999971389771 1
"b422c" 0.75 80 0.200000002980232 0.140000000596046 0.100000001490116 1.5 0.75 0.063000001013279 0.929000020027161 0.467999994754791 1
"b422c" 0.75 80 0.275000005960464 0.0799999982118607 0.150000005960464 1 1 0.0979999974370003 0.929000020027161 0.508000016212463 1
"b422c" 0.75 40 0.25 0.140000000596046 0.100000001490116 1 1.25 0.0920000001788139 0.929000020027161 0.519999980926514 3
"b422c" 1 100 0.25 0.180000007152557 0.0500000007450581 1.75 1.25 0.0820000022649765 0.779999971389771 1 1
"b422c" 0.75 20 0.25 0.140000000596046 0.100000001490116 0.75 1.25 0.0829999968409538 0.929000020027161 0.479999989271164 2
"b422c" 1 80 0.275000005960464 0.180000007152557 0.0500000007450581 1.75 1.5 0.0820000022649765 0.779999971389771 1 1
"b422c" 0.75 40 0.25 0.180000007152557 0.0500000007450581 0.5 1.25 0.0860000029206276 0.922999978065491 0.763999998569489 3
"b422c" 0.75 20 0.275000005960464 0.159999996423721 0.0500000007450581 1.75 1.25 0.0949999988079071 0.929000020027161 0.892000019550323 2
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.5 0.0649999976158142 0.779999971389771 1 3
"b422c" 0.75 40 0.224999994039536 0.180000007152557 0.0500000007450581 1 1.5 0.0829999968409538 0.922999978065491 0.755999982357025 3
"b422c" 1 40 0.300000011920929 0.159999996423721 0.0500000007450581 1.75 1.5 0.0799999982118607 0.779999971389771 1 3
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.75 1.75 0.0810000002384186 0.779999971389771 1 3
"b422c" 0.75 40 0.224999994039536 0.180000007152557 0.0500000007450581 1.75 1.25 0.0879999995231628 0.912999987602234 0.755999982357025 3
"b422c" 0.75 40 0.275000005960464 0.180000007152557 0.0500000007450581 1.75 1.5 0.0930000022053719 0.929000020027161 0.916000008583069 3
"b422c" 0.75 40 0.300000011920929 0.140000000596046 0.0500000007450581 1.75 1.25 0.0869999974966049 0.929000020027161 0.96399998664856 3
"b422c" 0.75 60 0.275000005960464 0.159999996423721 0.0500000007450581 0.5 1 0.0989999994635582 0.929000020027161 0.832000017166138 4
"b422c" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 1 1 0.0810000002384186 0.929000020027161 0.492000013589859 3
"b422c" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 0.75 1 0.096000000834465 0.921000003814697 0.519999980926514 3
"b422c" 1 80 0.150000005960464 0.119999997317791 0.100000001490116 1 0.75 0.0780000016093254 0.779999971389771 1 1
"b422c" 0.75 40 0.224999994039536 0.159999996423721 0.0500000007450581 1.25 1 0.0839999988675117 0.929000020027161 0.864000022411346 3
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.75 1.5 0.0920000001788139 0.779999971389771 1 3
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.5 1.5 0.0860000029206276 0.779999971389771 1 3
"b422c" 0.75 40 0.174999997019768 0.100000001490116 0.150000005960464 0.75 0.75 0.0989999994635582 0.929000020027161 0.379999995231628 3
"b422c" 0.75 60 0.25 0.200000002980232 0.0500000007450581 0.5 1.5 0.0890000015497208 0.922999978065491 0.691999971866608 4
"b422c" 0.75 40 0.25 0.180000007152557 0.0500000007450581 1 1.5 0.090999998152256 0.929000020027161 0.723999977111816 3
"b422c" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 1.25 0.0930000022053719 0.779999971389771 1 4
"b422c" 0.75 60 0.224999994039536 0.180000007152557 0.0500000007450581 0.25 1.25 0.0649999976158142 0.929000020027161 0.759999990463257 4
"b422c" 0.75 40 0.224999994039536 0.119999997317791 0.100000001490116 1.75 0.75 0.0970000028610229 0.929000020027161 0.667999982833862 3
"b422c" 0.75 60 0.174999997019768 0.140000000596046 0.100000001490116 0.75 1 0.0890000015497208 0.919000029563904 0.400000005960464 4
"b422c" 0.75 80 0.224999994039536 0.180000007152557 0.0500000007450581 1.75 1 0.0869999974966049 0.929000020027161 0.828000009059906 1
"b422c" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 0.5 1.25 0.0780000016093254 0.779999971389771 1 4
"b422c" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.5 0.0939999967813492 0.779999971389771 1 4
"b422c" 1 40 0.174999997019768 0.100000001490116 0.100000001490116 1.5 1 0.0939999967813492 0.779999971389771 1 3
"b422c" 0.75 60 0.300000011920929 0.119999997317791 0.100000001490116 1 1.25 0.0820000022649765 0.929000020027161 0.639999985694885 4
"b422c" 1 20 0.150000005960464 0.100000001490116 0.100000001490116 1.5 1.75 0.0829999968409538 0.779999971389771 1 2
"b422c" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 1 1 0.0979999974370003 0.929000020027161 0.555999994277954 4
"b422c" 0.75 40 0.25 0.0799999982118607 0.150000005960464 0.5 0.75 0.0810000002384186 0.919000029563904 0.428000003099442 3
"b422c" 0.75 20 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.0970000028610229 0.924000024795532 0.864000022411346 2
"b422c" 0.75 40 0.275000005960464 0.119999997317791 0.100000001490116 1 1.25 0.0979999974370003 0.929000020027161 0.53600001335144 3
"b422c" 0.75 40 0.224999994039536 0.140000000596046 0.100000001490116 1.5 1 0.0860000029206276 0.929000020027161 0.519999980926514 3
"b422c" 0.75 40 0.25 0.140000000596046 0.100000001490116 1.75 1 0.0869999974966049 0.929000020027161 0.639999985694885 3
"b422c" 0.75 20 0.275000005960464 0.100000001490116 0.150000005960464 0.25 1.5 0.0900000035762787 0.929000020027161 0.272000014781952 2
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.5 1.75 0.0869999974966049 0.779999971389771 1 3
"b422c" 0.75 60 0.25 0.140000000596046 0.100000001490116 0.5 1 0.0989999994635582 0.929000020027161 0.508000016212463 4
"b422c" 0.75 60 0.25 0.180000007152557 0.0500000007450581 0.5 1.25 0.0939999967813492 0.929000020027161 0.779999971389771 4
"b422c" 0.75 60 0.275000005960464 0.140000000596046 0.100000001490116 0.75 1.25 0.0920000001788139 0.929000020027161 0.444000005722046 4
"b422c" 0.75 40 0.275000005960464 0.140000000596046 0.100000001490116 1.75 1.25 0.0920000001788139 0.929000020027161 0.699999988079071 3
"b422c" 0.75 40 0.300000011920929 0.140000000596046 0.100000001490116 0.75 1.25 0.0900000035762787 0.929000020027161 0.467999994754791 3
"b422c" 0.75 60 0.200000002980232 0.119999997317791 0.100000001490116 1.25 0.75 0.0939999967813492 0.929000020027161 0.611999988555908 4
"b422c" 0.75 60 0.174999997019768 0.140000000596046 0.100000001490116 1.25 1 0.090999998152256 0.929000020027161 0.375999987125397 4
"b422c" 0.75 60 0.25 0.119999997317791 0.100000001490116 1 1 0.0949999988079071 0.929000020027161 0.607999980449677 4
"b422c" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.5 0.0829999968409538 0.779999971389771 1 4
"b422c" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 0.75 0.75 0.0930000022053719 0.779999971389771 1 1
"b422c" 0.75 60 0.275000005960464 0.180000007152557 0.0500000007450581 0.25 1.5 0.0860000029206276 0.929000020027161 0.763999998569489 4
"b422c" 0.75 60 0.300000011920929 0.180000007152557 0.0500000007450581 0.75 1.5 0.096000000834465 0.929000020027161 0.759999990463257 4
"b422c" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 1.5 1 0.0820000022649765 0.779999971389771 1 4
"b422c" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 1.5 0.75 0.0610000006854534 0.779999971389771 1 4
"b422c" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 1.25 1 0.0979999974370003 0.779999971389771 1 4
"b422c" 0.75 60 0.25 0.180000007152557 0.0500000007450581 1.5 1.25 0.0729999989271164 0.929000020027161 0.888000011444092 4
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.75 0.75 0.0860000029206276 0.779999971389771 1 3
"b422c" 0.75 60 0.224999994039536 0.180000007152557 0.0500000007450581 1.25 1.25 0.0719999969005585 0.922999978065491 0.776000022888184 4
"b422c" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 1.5 1 0.0869999974966049 0.929000020027161 0.483999997377396 4
"b422c" 1 60 0.275000005960464 0.180000007152557 0.0500000007450581 1.5 1.75 0.0979999974370003 0.779999971389771 1 4
"b422c" 1 60 0.150000005960464 0.119999997317791 0.0500000007450581 1.75 0.75 0.0920000001788139 0.779999971389771 1 4
"b422c" 0.75 60 0.224999994039536 0.180000007152557 0.0500000007450581 1.75 1 0.0750000029802322 0.929000020027161 0.808000028133392 4
"b422c" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 1.75 0.75 0.0890000015497208 0.779999971389771 1 4
"b422c" 0.75 60 0.174999997019768 0.140000000596046 0.100000001490116 0.5 1 0.0790000036358833 0.917999982833862 0.368000000715256 4
"b422c" 1 60 0.25 0.180000007152557 0.0500000007450581 1.75 1.25 0.0820000022649765 0.779999971389771 1 4
"b422c" 0.75 60 0.25 0.0799999982118607 0.150000005960464 1.75 0.75 0.0989999994635582 0.929000020027161 0.519999980926514 4
"b422c" 1 60 0.300000011920929 0.159999996423721 0.0500000007450581 1.75 1.5 0.0920000001788139 0.779999971389771 1 4
"b422c" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 1.75 0.75 0.0869999974966049 0.929000020027161 0.624000012874603 4
"b422c" 0.75 40 0.300000011920929 0.180000007152557 0.0500000007450581 1 1.75 0.0979999974370003 0.929000020027161 0.783999979496002 3
"b422c" 0.75 60 0.300000011920929 0.119999997317791 0.100000001490116 1.25 1.25 0.0810000002384186 0.929000020027161 0.688000023365021 4
"b422c" 1 60 0.174999997019768 0.100000001490116 0.100000001490116 1.75 1.25 0.0979999974370003 0.779999971389771 1 4
"b422c" 0.75 40 0.25 0.180000007152557 0.0500000007450581 1.5 1.5 0.0729999989271164 0.929000020027161 0.815999984741211 3
"b422c" 1 60 0.174999997019768 0.100000001490116 0.100000001490116 1.75 1 0.090999998152256 0.779999971389771 1 4
"b422c" 1 60 0.25 0.180000007152557 0.0500000007450581 1.5 1.5 0.0860000029206276 0.779999971389771 1 4
"b422c" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1 0.0890000015497208 0.779999971389771 1 1
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.75 0.0949999988079071 0.779999971389771 1 3
"b422c" 1 60 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.0890000015497208 0.779999971389771 1 4
"b422c" 0.75 40 0.150000005960464 0.119999997317791 0.100000001490116 1.75 0.75 0.0900000035762787 0.921999990940094 0.632000029087067 3
"b422c" 1 40 0.174999997019768 0.0799999982118607 0.150000005960464 1.5 1.75 0.0939999967813492 0.779999971389771 1 3
"b422c" 0.75 40 0.224999994039536 0.180000007152557 0.0500000007450581 0.75 1.5 0.0879999995231628 0.922999978065491 0.675999999046326 3
"b422c" 0.75 60 0.25 0.180000007152557 0.0500000007450581 0.25 1.25 0.0740000009536743 0.929000020027161 0.811999976634979 4
"b422c" 0.75 40 0.224999994039536 0.140000000596046 0.100000001490116 0.5 1 0.0729999989271164 0.929000020027161 0.483999997377396 3
"b422c" 0.75 80 0.224999994039536 0.180000007152557 0.0500000007450581 1.5 1.25 0.0740000009536743 0.922999978065491 0.779999971389771 1
"b422c" 0.75 40 0.25 0.180000007152557 0.0500000007450581 1.75 1.25 0.0989999994635582 0.929000020027161 0.843999981880188 3
"b422c" 0.75 40 0.275000005960464 0.180000007152557 0.0500000007450581 0.25 1.75 0.0979999974370003 0.929000020027161 0.828000009059906 3
"b422c" 0.75 60 0.300000011920929 0.180000007152557 0.0500000007450581 0.5 1.5 0.0710000023245811 0.929000020027161 0.783999979496002 4
"b422c" 0.75 40 0.300000011920929 0.159999996423721 0.0500000007450581 1.25 1.5 0.0890000015497208 0.929000020027161 0.815999984741211 3
"b422c" 0.75 100 0.25 0.200000002980232 0.0500000007450581 0.5 1.75 0.0989999994635582 0.929000020027161 0.663999974727631 1
"b422c" 0.75 40 0.224999994039536 0.140000000596046 0.100000001490116 0.25 1 0.0900000035762787 0.929000020027161 0.564000010490417 3
"b422c" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 1.25 1 0.0799999982118607 0.910000026226044 0.419999986886978 3
"b422c" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 0.5 1 0.0970000028610229 0.929000020027161 0.416000008583069 4
"b422c" 0.75 40 0.25 0.180000007152557 0.0500000007450581 0.75 1.5 0.0989999994635582 0.922999978065491 0.663999974727631 3
"b422c" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 1.5 1.25 0.0759999975562096 0.929000020027161 0.312000006437302 3
"b422c" 1 60 0.174999997019768 0.100000001490116 0.100000001490116 0.75 0.75 0.0939999967813492 0.779999971389771 1 4
"b422c" 0.75 40 0.200000002980232 0.0799999982118607 0.150000005960464 1 0.75 0.0820000022649765 0.929000020027161 0.419999986886978 3
"b422c" 0.75 60 0.200000002980232 0.0799999982118607 0.150000005960464 1 0.75 0.0829999968409538 0.929000020027161 0.388000011444092 4
"b422c" 0.75 40 0.300000011920929 0.180000007152557 0.0500000007450581 0.75 1.75 0.090999998152256 0.929000020027161 0.736000001430511 3
"b422c" 0.75 80 0.300000011920929 0.180000007152557 0.0500000007450581 0.75 1.75 0.0890000015497208 0.929000020027161 0.680000007152557 1
"b422c" 0.75 100 0.275000005960464 0.100000001490116 0.150000005960464 0.5 1 0.0839999988675117 0.929000020027161 0.34400001168251 1
"b422c" 0.75 40 0.300000011920929 0.180000007152557 0.0500000007450581 0.75 1.5 0.0700000002980232 0.929000020027161 0.759999990463257 3
"b422c" 0.75 60 0.300000011920929 0.0799999982118607 0.150000005960464 0.25 1 0.096000000834465 0.929000020027161 0.5 4
"b422c" 0.75 80 0.275000005960464 0.140000000596046 0.100000001490116 1.5 1.25 0.0979999974370003 0.929000020027161 0.712000012397766 1
"b422c" 0.75 100 0.200000002980232 0.140000000596046 0.100000001490116 1.5 0.75 0.0970000028610229 0.929000020027161 0.476000010967255 1
"b422c" 0.75 40 0.275000005960464 0.159999996423721 0.0500000007450581 1.75 1.25 0.096000000834465 0.929000020027161 0.939999997615814 3
"b422c" 1 40 0.174999997019768 0.100000001490116 0.100000001490116 0.5 0.75 0.0939999967813492 0.779999971389771 1 3
"b422c" 1 100 0.150000005960464 0.119999997317791 0.100000001490116 1.5 1.25 0.0920000001788139 0.779999971389771 1 1
"b422c" 1 100 0.150000005960464 0.0799999982118607 0.100000001490116 1.5 0.5 0.0860000029206276 0.779999971389771 1 1
"b422c" 0.75 20 0.275000005960464 0.140000000596046 0.100000001490116 1.25 1.5 0.0890000015497208 0.929000020027161 0.551999986171722 2
"b422c" 1 40 0.150000005960464 0.100000001490116 0.100000001490116 1 1.5 0.0949999988079071 0.779999971389771 1 3
"b422c" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 0.5 1.25 0.0930000022053719 0.779999971389771 1 1
"b422c" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1.75 0.0850000008940697 0.779999971389771 1 1
"b422c" 0.75 60 0.275000005960464 0.0799999982118607 0.150000005960464 0.5 1 0.0930000022053719 0.929000020027161 0.360000014305115 4
"b422c" 1 40 0.275000005960464 0.180000007152557 0.0500000007450581 1.5 1.75 0.0780000016093254 0.779999971389771 1 3
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.5 0.0850000008940697 0.779999971389771 1 3
"b422c" 1 40 0.275000005960464 0.159999996423721 0.0500000007450581 1.75 1.25 0.096000000834465 0.779999971389771 1 3
"b422c" 1 20 0.150000005960464 0.0799999982118607 0.150000005960464 1.75 1.75 0.0710000023245811 0.779999971389771 1 2
"b422c" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 1.75 1.75 0.0869999974966049 0.779999971389771 1 1
"b422c" 1 40 0.174999997019768 0.0799999982118607 0.100000001490116 1.75 1.75 0.0970000028610229 0.779999971389771 1 3
"b422c" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.75 0.0939999967813492 0.779999971389771 1 3
"b422c" 0.75 60 0.300000011920929 0.140000000596046 0.100000001490116 0.5 1.25 0.0790000036358833 0.929000020027161 0.575999975204468 4
"b422c" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1.25 0.0829999968409538 0.779999971389771 1 1
"b4a6f" 1 100 0.200000002980232 0.119999997317791 0.100000001490116 0.25 0.5 0.0759999975562096 0.98199999332428 1 1
"b4a6f" 1 100 0.224999994039536 0.0799999982118607 0.150000005960464 0.25 0.75 0.0839999988675117 0.98199999332428 1 1
"b4a6f" 0.75 100 0.275000005960464 0.200000002980232 0.0500000007450581 0.25 1 0.090999998152256 0.76800000667572 0.832000017166138 1
"b4a6f" 1 100 0.25 0.0799999982118607 0.150000005960464 0.25 0.75 0.096000000834465 0.98199999332428 1 1
"b4a6f" 0.75 100 0.300000011920929 0.200000002980232 0.0500000007450581 0.75 1 0.0710000023245811 0.76800000667572 0.851999998092651 1
"b4a6f" 0.75 100 0.275000005960464 0.140000000596046 0.100000001490116 0.25 0.75 0.0970000028610229 0.757000029087067 0.736000001430511 1
"b4a6f" 1 100 0.174999997019768 0.140000000596046 0.100000001490116 0.25 0.5 0.090999998152256 0.98199999332428 1 1
"b4a6f" 1 100 0.200000002980232 0.100000001490116 0.150000005960464 0.25 0.75 0.096000000834465 0.98199999332428 1 1
"b4a6f" 1 100 0.224999994039536 0.180000007152557 0.0500000007450581 0.25 0.75 0.0869999974966049 0.98199999332428 1 1
"b4a6f" 0.75 100 0.200000002980232 0.100000001490116 0.150000005960464 1.25 0.5 0.0860000029206276 0.73199999332428 0.555999994277954 1
"b4a6f" 0.75 100 0.300000011920929 0.219999998807907 0.0500000007450581 0.75 1.25 0.0759999975562096 0.76800000667572 0.796000003814697 1
"b4a6f" 1 100 0.224999994039536 0.0799999982118607 0.150000005960464 1.25 0.75 0.0829999968409538 0.98199999332428 1 1
"b4a6f" 0.75 100 0.224999994039536 0.159999996423721 0.100000001490116 0.75 0.75 0.0689999982714653 0.76800000667572 0.515999972820282 1
"b4a6f" 0.75 100 0.200000002980232 0.100000001490116 0.150000005960464 0.25 0.5 0.0890000015497208 0.731000006198883 0.544000029563904 1
"b4a6f" 1 100 0.224999994039536 0.0799999982118607 0.150000005960464 0.25 1 0.0649999976158142 0.98199999332428 1 1
"b4a6f" 0.75 100 0.25 0.140000000596046 0.100000001490116 0.75 0.75 0.0949999988079071 0.76800000667572 0.607999980449677 1
"b4a6f" 1 100 0.174999997019768 0.0799999982118607 0.200000002980232 1.5 1.75 0.0930000022053719 0.98199999332428 1 1
"b4a6f" 0.75 100 0.200000002980232 0.119999997317791 0.150000005960464 1.5 0.5 0.0900000035762787 0.745000004768372 0.527999997138977 1
"b4a6f" 0.75 100 0.275000005960464 0.119999997317791 0.100000001490116 1.25 0.75 0.0869999974966049 0.744000017642975 0.84799998998642 1
"b4a6f" 0.75 100 0.275000005960464 0.119999997317791 0.100000001490116 1.5 0.75 0.0979999974370003 0.75900000333786 0.935999989509583 1
"b4a6f" 1 100 0.275000005960464 0.119999997317791 0.100000001490116 1.5 0.75 0.0860000029206276 0.98199999332428 1 1
"b4a6f" 1 100 0.200000002980232 0.0799999982118607 0.150000005960464 0.5 0.5 0.0769999995827675 0.98199999332428 1 1
"b4a6f" 0.75 100 0.25 0.159999996423721 0.100000001490116 1.5 0.75 0.0710000023245811 0.76800000667572 0.828000009059906 1
"b4a6f" 1 100 0.200000002980232 0.100000001490116 0.150000005960464 1.5 0.5 0.068000003695488 0.98199999332428 1 1
"b4a6f" 0.75 100 0.275000005960464 0.100000001490116 0.150000005960464 1 0.75 0.0769999995827675 0.754999995231628 0.628000020980835 1
"b4a6f" 1 100 0.174999997019768 0.100000001490116 0.150000005960464 0.75 0.5 0.0920000001788139 0.98199999332428 1 1
"b4a6f" 0.75 100 0.224999994039536 0.180000007152557 0.0500000007450581 1.25 0.75 0.0979999974370003 0.754999995231628 0.916000008583069 1
"b4a6f" 0.75 100 0.275000005960464 0.119999997317791 0.150000005960464 0.25 0.75 0.0949999988079071 0.76800000667572 0.523999989032745 1
"b4a6f" 0.75 100 0.275000005960464 0.140000000596046 0.100000001490116 1.5 0.75 0.0979999974370003 0.76800000667572 0.896000027656555 1
"b4a6f" 1 100 0.25 0.200000002980232 0.0500000007450581 1.5 1 0.0750000029802322 0.98199999332428 1 1
"b4a6f" 1 20 0.200000002980232 0.100000001490116 0.150000005960464 0.25 0.75 0.0759999975562096 0.98199999332428 1 2
"b4a6f" 0.75 100 0.25 0.140000000596046 0.100000001490116 1 0.75 0.0860000029206276 0.76800000667572 0.720000028610229 1
"b4a6f" 0.75 100 0.275000005960464 0.180000007152557 0.0500000007450581 1.25 1 0.0670000016689301 0.76800000667572 0.912000000476837 1
"b4a6f" 1 20 0.200000002980232 0.100000001490116 0.150000005960464 0.25 1.25 0.0930000022053719 0.98199999332428 1 2
"b4a6f" 1 100 0.224999994039536 0.140000000596046 0.100000001490116 1 1 0.0790000036358833 0.98199999332428 1 1
"b4a6f" 0.75 20 0.275000005960464 0.180000007152557 0.100000001490116 0.25 1.5 0.0839999988675117 0.760999977588654 0.583999991416931 2
"b4a6f" 1 100 0.224999994039536 0.140000000596046 0.100000001490116 1.25 0.75 0.0829999968409538 0.98199999332428 1 1
"b4a6f" 1 100 0.200000002980232 0.140000000596046 0.100000001490116 1 1 0.096000000834465 0.98199999332428 1 1
"b4a6f" 0.75 100 0.25 0.119999997317791 0.150000005960464 1 0.75 0.0989999994635582 0.76800000667572 0.579999983310699 1
"b4a6f" 1 100 0.224999994039536 0.159999996423721 0.0500000007450581 1.75 0.5 0.0979999974370003 0.98199999332428 1 1
"b4a6f" 1 20 0.174999997019768 0.140000000596046 0.100000001490116 0.25 1 0.096000000834465 0.98199999332428 1 2
"b4a6f" 0.75 20 0.300000011920929 0.159999996423721 0.100000001490116 0.25 1.25 0.0740000009536743 0.727999985218048 0.695999979972839 2
"b4a6f" 0.75 100 0.200000002980232 0.0799999982118607 0.150000005960464 1 0.5 0.0890000015497208 0.712000012397766 0.643999993801117 1
"b4a6f" 1 100 0.200000002980232 0.0799999982118607 0.150000005960464 1 0.5 0.0810000002384186 0.98199999332428 1 1
"b4a6f" 0.75 20 0.300000011920929 0.159999996423721 0.100000001490116 0.5 1 0.0740000009536743 0.754999995231628 0.632000029087067 2
"b4a6f" 0.75 20 0.25 0.159999996423721 0.100000001490116 0.25 1 0.0850000008940697 0.762000024318695 0.675999999046326 2
"b4a6f" 1 100 0.25 0.119999997317791 0.100000001490116 1.25 0.75 0.0970000028610229 0.98199999332428 1 1
"b4a6f" 0.75 100 0.224999994039536 0.100000001490116 0.150000005960464 1.5 0.5 0.0839999988675117 0.708000004291534 0.667999982833862 1
"b4a6f" 1 20 0.174999997019768 0.140000000596046 0.100000001490116 0.5 1 0.096000000834465 0.98199999332428 1 2
"b4a6f" 1 100 0.300000011920929 0.140000000596046 0.0500000007450581 1.5 1 0.0869999974966049 0.98199999332428 1 1
"b4a6f" 1 100 0.300000011920929 0.140000000596046 0.100000001490116 1.5 1 0.0750000029802322 0.98199999332428 1 1
"b4a6f" 0.75 20 0.300000011920929 0.200000002980232 0.0500000007450581 0.5 1.25 0.0759999975562096 0.740000009536743 0.860000014305115 2
"b4a6f" 1 20 0.200000002980232 0.119999997317791 0.100000001490116 0.5 1.75 0.0920000001788139 0.98199999332428 1 2
"b4a6f" 0.75 20 0.300000011920929 0.119999997317791 0.150000005960464 0.25 1 0.0740000009536743 0.721000015735626 0.603999972343445 2
"b4a6f" 1 100 0.200000002980232 0.100000001490116 0.150000005960464 1.75 0.5 0.0759999975562096 0.98199999332428 1 1
"b4a6f" 1 20 0.174999997019768 0.140000000596046 0.100000001490116 0.75 0.75 0.096000000834465 0.98199999332428 1 2
"b4a6f" 1 20 0.174999997019768 0.119999997317791 0.150000005960464 0.75 1 0.0810000002384186 0.98199999332428 1 2
"b4a6f" 0.75 100 0.174999997019768 0.100000001490116 0.150000005960464 1 0.5 0.0759999975562096 0.759999990463257 0.532000005245209 1
"b4a6f" 0.75 100 0.300000011920929 0.200000002980232 0.0500000007450581 0.5 1 0.0810000002384186 0.76800000667572 0.815999984741211 1
"b4a6f" 0.75 100 0.224999994039536 0.140000000596046 0.100000001490116 1 0.75 0.0890000015497208 0.76800000667572 0.667999982833862 1
"b4a6f" 1 20 0.200000002980232 0.100000001490116 0.150000005960464 0.5 0.75 0.068000003695488 0.98199999332428 1 2
"b4a6f" 0.75 20 0.275000005960464 0.159999996423721 0.100000001490116 0.25 1 0.0710000023245811 0.746999979019165 0.76800000667572 2
"b4a6f" 1 20 0.200000002980232 0.100000001490116 0.150000005960464 0.75 0.75 0.0710000023245811 0.98199999332428 1 2
"b4a6f" 0.75 100 0.275000005960464 0.100000001490116 0.150000005960464 1.5 0.75 0.0740000009536743 0.763000011444092 0.755999982357025 1
"b4a6f" 1 20 0.224999994039536 0.0799999982118607 0.150000005960464 0.5 1 0.0869999974966049 0.98199999332428 1 2
"b4a6f" 1 20 0.224999994039536 0.0799999982118607 0.150000005960464 0.75 0.75 0.0900000035762787 0.98199999332428 1 2
"b4a6f" 0.75 100 0.25 0.159999996423721 0.100000001490116 0.75 0.75 0.0989999994635582 0.76800000667572 0.684000015258789 1
"b4a6f" 0.75 100 0.25 0.180000007152557 0.0500000007450581 1.75 0.75 0.0790000036358833 0.76800000667572 0.96399998664856 1
"b4a6f" 1 100 0.25 0.180000007152557 0.0500000007450581 1.75 0.75 0.0820000022649765 0.98199999332428 1 1
